rank,name,position,team,salary,season,salary_zscore,position_encoded,team_encoded,high_earner,experience_years,is_rookie_contract,is_veteran
203,Alonzo Gee,Small Forward,Cleveland Cavaliers,3500000,2013,0.0626806998708967,8,6,0,3,1,0
177,Alonzo Gee,Small Forward,Cleveland Cavaliers,3250000,2014,-0.21983319369678933,8,6,0,4,0,0
401,Alonzo Gee,Small Forward,Portland Trail Blazers,915243,2015,-0.660488105697669,8,30,0,5,0,0
315,Alonzo Gee,Small Forward,New Orleans Pelicans,1320000,2016,-0.5980121060419381,8,24,0,6,0,0
582,Alonzo Gee,Small Forward,Denver Nuggets,57672,2017,-0.7960551952489309,8,8,0,7,0,0
591,Alonzo Gee,Small Forward,Denver Nuggets,57672,2018,-0.788165835247144,8,8,0,8,0,0
3,Alonzo Mourning,Center,Miami Heat,15004000,2000,3.0558910875093117,0,20,1,0,1,0
3,Alonzo Mourning,Center,Miami Heat,16879000,2001,3.678735731448743,0,20,1,1,1,0
3,Alonzo Mourning,Center,Miami Heat,18756000,2002,4.168449679592139,0,20,1,2,1,0
304,Alonzo Mourning,Center,Miami Heat,1138500,2006,-0.7069747763977371,0,20,0,3,1,0
229,Alonzo Mourning,Center,Miami Heat,2500000,2007,-0.32919138505795154,0,20,0,4,0,0
215,Alonzo Mourning,Center,Miami Heat,2762500,2008,-0.2678585024743769,0,20,0,5,0,0
412,Alton Ford,Small Forward,Phoenix Suns,332000,2002,-0.8368063092079909,8,29,0,0,1,0
278,Alton Ford,Small Forward,Phoenix Suns,512000,2003,-0.9760451661495937,8,29,0,1,1,0
410,Alvin Jones,Center,Philadelphia 76ers,332000,2002,-0.8368063092079909,0,28,0,0,1,0
214,Alvin Williams,Point Guard,Toronto Raptors,2100000,2001,-0.3880103949410446,5,33,0,0,1,0
80,Alvin Williams,Point Guard,Toronto Raptors,5350000,2002,0.5264359048497085,5,33,1,1,1,0
81,Alvin Williams,Point Guard,Toronto Raptors,5350000,2003,0.13255694129465354,5,33,0,2,1,0
66,Alvin Williams,Point Guard,Toronto Raptors,5500000,2004,-0.07304117349856983,5,33,0,3,1,0
95,Alvin Williams,Point Guard,Toronto Raptors,6300000,2006,0.5693965033463798,5,33,1,4,0,0
355,Amal McCaskill,Center,San Antonio Spurs,541000,2002,-0.780027189491359,0,32,0,0,1,0
266,Amal McCaskill,Center,Atlanta Hawks,612000,2003,-0.9531306951399978,0,0,0,1,1,0
212,Amar'e Stoudemire,Center,Phoenix Suns,2589023,2006,-0.34827945569478724,0,29,0,0,1,0
25,Amar'e Stoudemire,Center,Phoenix Suns,12455000,2007,2.1250372299472713,0,29,1,1,1,0
21,Amar'e Stoudemire,Center,Phoenix Suns,13762775,2008,2.2419735403202345,0,29,1,2,1,0
18,Amar'e Stoudemire,Center,Phoenix Suns,15070550,2009,2.287216314685532,0,29,1,3,1,0
14,Amar'e Stoudemire,Center,Phoenix Suns,16378325,2010,2.615364739419237,0,29,1,4,0,0
16,Amar'e Stoudemire,Center,New York Knicks,16486611,2011,2.8814868983993405,0,25,1,5,0,0
8,Amar'e Stoudemire,Center,New York Knicks,18217705,2012,3.487080976982593,0,25,1,6,0,0
3,Amar'e Stoudemire,Center,New York Knicks,19948799,2013,4.04396929786453,0,25,1,7,0,0
3,Amar'e Stoudemire,Center,New York Knicks,21679893,2014,3.5469510743410795,0,25,1,8,0,0
496,Amar'e Stoudemire,Center,New York Knicks,306876,2015,-0.7949655594412225,0,25,0,9,0,0
392,Amar'e Stoudemire,Center,Miami Heat,947276,2016,-0.6719941095856026,0,20,0,10,0,1
597,Amile Jefferson,Power Forward,Orlando Magic,4608,2018,-0.7957358568048631,6,27,0,0,1,0
415,Amile Jefferson,Power Forward,Orlando Magic,1529007,2020,-0.659313652357969,6,27,0,1,1,0
415,Amir Johnson,Forward,Detroit Pistons,398762,2006,-0.8899022854039085,1,9,0,0,1,0
401,Amir Johnson,Forward,Detroit Pistons,664209,2007,-0.7817730830357569,1,9,0,1,1,0
176,Amir Johnson,Forward,Detroit Pistons,3666667,2008,-0.06156299544046407,1,9,0,2,1,0
191,Amir Johnson,Forward,Detroit Pistons,3666667,2009,-0.14351340688180317,1,9,0,3,1,0
176,Amir Johnson,Forward,Toronto Raptors,3941667,2010,-0.06424237908785091,1,33,0,4,0,0
140,Amir Johnson,Forward,Toronto Raptors,5000000,2011,0.2659050322969244,1,33,0,5,0,0
116,Amir Johnson,Forward,Toronto Raptors,6000000,2012,0.6024013897806662,1,33,1,6,0,0
115,Amir Johnson,Forward,Toronto Raptors,6050000,2013,0.6798860000805816,1,33,1,7,0,0
96,Amir Johnson,Forward,Toronto Raptors,6500000,2014,0.44441639641874053,1,33,1,8,0,0
94,Amir Johnson,Forward,Toronto Raptors,7000000,2015,0.6845267093864219,1,33,1,9,0,0
57,Amir Johnson,Forward,Boston Celtics,12000000,2016,1.521861574875674,1,2,1,10,0,1
86,Amir Johnson,Forward,Boston Celtics,12000000,2017,1.1408664518823637,1,2,1,11,0,1
369,Amir Johnson,Forward,Philadelphia 76ers,1512601,2019,-0.6670649499957777,1,28,0,12,0,1
347,Anderson Varejao,Center,Cleveland Cavaliers,866800,2006,-0.7741626242532978,0,6,0,0,1,0
344,Anderson Varejao,Center,Cleveland Cavaliers,945600,2007,-0.712401124803217,0,6,0,1,1,0
131,Anderson Varejao,Center,Cleveland Cavaliers,5356000,2008,0.3238766498729803,0,6,0,2,1,0
130,Anderson Varejao,Center,Cleveland Cavaliers,5784480,2009,0.30789695955405766,0,6,0,3,1,0
114,Anderson Varejao,Center,Cleveland Cavaliers,6363636,2010,0.45759599366498144,0,6,1,4,0,0
88,Anderson Varejao,Center,Cleveland Cavaliers,7281818,2011,0.7854909904656203,0,6,1,5,0,0
80,Anderson Varejao,Center,Cleveland Cavaliers,7700000,2012,1.0037824427888438,0,6,1,6,0,0
77,Anderson Varejao,Center,Cleveland Cavaliers,8368182,2013,1.2409817715514397,0,6,1,7,0,0
63,Anderson Varejao,Center,Cleveland Cavaliers,9036364,2014,0.9628098571522131,0,6,1,8,0,0
60,Anderson Varejao,Center,Cleveland Cavaliers,9704545,2015,1.2823571721414018,0,6,1,9,0,0
494,Anderson Varejao,Center,Golden State Warriors,289755,2016,-0.8025054824836015,0,11,0,10,0,1
424,Anderson Varejao,Center,Golden State Warriors,980431,2017,-0.6463932631545163,0,11,0,11,0,1
473,Anderson Varejao,Center,Golden State Warriors,980431,2018,-0.656526578451965,0,11,0,12,0,1
417,Andray Blatche,Center,Washington Wizards,398762,2006,-0.8899022854039085,0,35,0,0,1,0
402,Andray Blatche,Center,Washington Wizards,664209,2007,-0.7817730830357569,0,35,0,1,1,0
230,Andray Blatche,Center,Washington Wizards,2479339,2008,-0.3324647555971184,0,35,0,2,1,0
226,Andray Blatche,Center,Washington Wizards,2739669,2009,-0.3411023851652069,0,35,0,3,1,0
212,Andray Blatche,Center,Washington Wizards,3000000,2010,-0.2671343132765384,0,35,0,4,0,0
121,Andray Blatche,Center,Washington Wizards,5904152,2011,0.4717867823971264,0,35,1,5,0,0
107,Andray Blatche,Center,Washington Wizards,6442083,2012,0.7067800604024391,0,35,1,6,0,0
458,Andray Blatche,Center,Brooklyn Nets,854389,2013,-0.5776664105185326,0,3,0,7,0,0
280,Andray Blatche,Center,Brooklyn Nets,1375604,2014,-0.6029306628396166,0,3,0,8,0,0
365,Andre Barrett,Shooting Guard,Chicago Bulls,744551,2007,-0.761966188471543,7,5,0,0,1,0
455,Andre Brown,Power Forward,Oklahoma City Thunder,406340,2007,-0.8453461095272468,6,26,0,0,1,0
382,Andre Brown,Power Forward,Memphis Grizzlies,770610,2008,-0.7223298086664638,6,19,0,1,1,0
391,Andre Brown,Power Forward,Charlotte Hornets,797581,2009,-0.7550570901985069,6,4,0,2,1,0
526,Andre Dawkins,Shooting Guard,Miami Heat,29843,2015,-0.8562027607406648,7,20,0,0,1,0
270,Andre Drummond,Center,Detroit Pistons,2356320,2013,-0.214137087479618,0,9,0,0,1,0
220,Andre Drummond,Center,Detroit Pistons,2465400,2014,-0.3801932639751416,0,9,0,1,1,0
236,Andre Drummond,Center,Detroit Pistons,2568360,2015,-0.2950722220284663,0,9,0,2,1,0
203,Andre Drummond,Center,Detroit Pistons,3272091,2016,-0.21054147554978994,0,9,0,3,1,0
19,Andre Drummond,Center,Detroit Pistons,22116750,2017,2.7816982958591434,0,9,1,4,0,0
16,Andre Drummond,Center,Detroit Pistons,25434263,2018,2.832016226629496,0,9,1,5,0,0
23,Andre Drummond,Center,Detroit Pistons,25434263,2019,2.4100046114780063,0,9,1,6,0,0
36,Andre Drummond,Center,Detroit Pistons,27093019,2020,2.2679730965730642,0,9,1,7,0,0
240,Andre Iguodala,Shooting Guard,Philadelphia 76ers,2058000,2006,-0.4795944815755507,7,28,0,0,1,0
240,Andre Iguodala,Shooting Guard,Philadelphia 76ers,2201640,2007,-0.4027467491536781,7,28,0,1,1,0
213,Andre Iguodala,Shooting Guard,Philadelphia 76ers,2804889,2008,-0.25818699240194504,7,28,0,2,1,0
47,Andre Iguodala,Shooting Guard,Philadelphia 76ers,11300000,2009,1.4835262074075364,7,28,1,3,1,0
37,Andre Iguodala,Shooting Guard,Philadelphia 76ers,12200000,2010,1.7151012270322175,7,28,1,4,0,0
39,Andre Iguodala,Shooting Guard,Philadelphia 76ers,12345250,2011,1.9384699604544786,7,28,1,5,0,0
26,Andre Iguodala,Shooting Guard,Philadelphia 76ers,14718250,2012,2.6608368988327507,7,28,1,6,0,0
19,Andre Iguodala,Shooting Guard,Denver Nuggets,14968250,2013,2.8384707720786295,7,8,1,7,0,0
36,Andre Iguodala,Shooting Guard,Golden State Warriors,12868632,2014,1.7460659950638628,7,11,1,8,0,0
39,Andre Iguodala,Shooting Guard,Golden State Warriors,12289544,2015,1.8537623986734655,7,11,1,9,0,0
60,Andre Iguodala,Shooting Guard,Golden State Warriors,11710456,2016,1.4643899732775834,7,11,1,10,0,1
95,Andre Iguodala,Shooting Guard,Golden State Warriors,11131368,2017,0.999983357380944,7,11,1,11,0,1
72,Andre Iguodala,Shooting Guard,Golden State Warriors,14814815,2018,1.3170635225160174,7,11,1,12,0,1
65,Andre Iguodala,Shooting Guard,Golden State Warriors,16000000,2019,1.1964650375036583,7,11,1,13,0,1
67,Andre Iguodala,Shooting Guard,Miami Heat,17185185,2020,1.133445731353225,7,20,1,14,0,1
596,Andre Ingram,Guard,Los Angeles Lakers,13824,2018,-0.7944211176469418,3,16,0,0,1,0
125,Andre Miller,Point Guard,Cleveland Cavaliers,1682000,2000,-0.7392888619982969,5,6,0,0,1,0
225,Andre Miller,Point Guard,Cleveland Cavaliers,1808000,2001,-0.46836020676226514,5,6,0,1,1,0
227,Andre Miller,Point Guard,Cleveland Cavaliers,1934000,2002,-0.4015902815235679,5,6,0,2,1,0
181,Andre Miller,Point Guard,LA Clippers,2460000,2003,-0.5296712708826665,5,14,0,3,1,0
112,Andre Miller,Point Guard,Denver Nuggets,3317000,2004,-0.5378690739686971,5,8,0,4,0,0
61,Andre Miller,Point Guard,Denver Nuggets,8100000,2006,1.0145129043033518,5,8,1,5,0,0
51,Andre Miller,Point Guard,Philadelphia 76ers,8966666,2007,1.2650503769592623,5,28,1,6,0,0
55,Andre Miller,Point Guard,Philadelphia 76ers,9600000,2008,1.2921912774273216,5,28,1,7,0,0
56,Andre Miller,Point Guard,Philadelphia 76ers,10333334,2009,1.277482022542731,5,28,1,8,0,0
100,Andre Miller,Point Guard,Portland Trail Blazers,6730800,2010,0.5367052903956253,5,30,1,9,0,0
89,Andre Miller,Point Guard,Portland Trail Blazers,7269264,2011,0.7826323566399385,5,30,1,10,0,1
78,Andre Miller,Point Guard,Denver Nuggets,7807728,2012,1.0292177240114702,5,8,1,11,0,1
140,Andre Miller,Point Guard,Denver Nuggets,5000000,2013,0.42574264117071137,5,8,1,12,0,1
125,Andre Miller,Point Guard,Washington Wizards,5000000,2014,0.13783966251926522,5,35,0,13,0,1
149,Andre Miller,Point Guard,Washington Wizards,4650000,2015,0.1650672115876415,5,35,0,14,0,1
498,Andre Miller,Point Guard,San Antonio Spurs,250750,2016,-0.8102475866899865,5,32,0,15,0,1
427,Andre Owens,Shooting Guard,Utah Jazz,398762,2006,-0.8899022854039085,7,34,0,0,1,0
414,Andre Owens,Shooting Guard,Indiana Pacers,687456,2008,-0.7413022955985218,7,13,0,1,1,0
371,Andre Roberson,Shooting Guard,Oklahoma City Thunder,1110840,2013,-0.5155946785796801,7,26,0,0,1,0
368,Andre Roberson,Shooting Guard,Oklahoma City Thunder,740560,2014,-0.7327238064412556,7,26,0,1,1,0
333,Andre Roberson,Shooting Guard,Oklahoma City Thunder,1160880,2015,-0.6061908832888184,7,26,0,2,1,0
327,Andre Roberson,Shooting Guard,Oklahoma City Thunder,1210800,2016,-0.6196872189591855,7,26,0,3,1,0
295,Andre Roberson,Shooting Guard,Oklahoma City Thunder,2183072,2017,-0.45133737567364757,7,26,0,4,0,0
127,Andre Roberson,Shooting Guard,Oklahoma City Thunder,9259260,2018,0.5245173308400325,7,26,1,5,0,0
122,Andre Roberson,Shooting Guard,Oklahoma City Thunder,10000000,2019,0.4246784714681252,7,26,1,6,0,0
121,Andre Roberson,Shooting Guard,Oklahoma City Thunder,10740740,2020,0.39550450159966144,7,26,1,7,0,0
142,Andrea Bargnani,Center,Brooklyn Nets,4501200,2006,0.12457684665671256,0,3,0,0,1,0
139,Andrea Bargnani,Center,Toronto Raptors,4501200,2007,0.1641689669609788,0,33,0,1,1,0
141,Andrea Bargnani,Center,Toronto Raptors,4838880,2008,0.20589011353912054,0,33,0,2,1,0
145,Andrea Bargnani,Center,Toronto Raptors,5176440,2009,0.17829365689812873,0,33,0,3,1,0
106,Andrea Bargnani,Center,Toronto Raptors,6527491,2010,0.4929002550190348,0,33,1,4,0,0
75,Andrea Bargnani,Center,Toronto Raptors,8500000,2011,1.0628795734699872,0,33,1,5,0,0
56,Andrea Bargnani,Center,Toronto Raptors,10000000,2012,1.546827396858731,0,33,1,6,0,0
56,Andrea Bargnani,Center,Toronto Raptors,10000000,2013,1.6359491121700935,0,33,1,7,0,0
45,Andrea Bargnani,Center,New York Knicks,11862500,2014,1.5404282201093649,0,25,1,8,0,0
47,Andrea Bargnani,Center,New York Knicks,11500000,2015,1.6792363860223845,0,25,1,9,0,0
311,Andrea Bargnani,Center,Brooklyn Nets,1362897,2016,-0.5894974785802974,0,3,0,10,0,1
302,Andrei Kirilenko,Small Forward,Utah Jazz,831000,2002,-0.7012427650041663,8,34,0,0,1,0
250,Andrei Kirilenko,Small Forward,Utah Jazz,893000,2003,-0.8887410316030334,8,34,0,1,1,0
173,Andrei Kirilenko,Small Forward,Utah Jazz,956000,2004,-1.0405986539091325,8,34,0,2,1,0
115,Andrei Kirilenko,Small Forward,Utah Jazz,1672000,2005,-1.0303402452643613,8,34,0,3,1,0
35,Andrei Kirilenko,Small Forward,Utah Jazz,10983000,2006,1.7274410065027686,8,34,1,4,0,0
28,Andrei Kirilenko,Small Forward,Utah Jazz,12364000,2007,2.1026027945916232,8,34,1,5,0,0
24,Andrei Kirilenko,Small Forward,Utah Jazz,13735000,2008,2.2356363728413653,8,34,1,6,0,0
17,Andrei Kirilenko,Small Forward,Utah Jazz,15106000,2009,2.29477245750369,8,34,1,7,0,0
12,Andrei Kirilenko,Small Forward,Utah Jazz,16452000,2010,2.6312387832705686,8,34,1,8,0,0
7,Andrei Kirilenko,Small Forward,Utah Jazz,17823000,2011,3.1857920441432626,8,34,1,9,0,0
12,Andrei Kirilenko,Small Forward,Philadelphia 76ers,17823000,2012,3.3938885602016557,8,28,1,10,0,1
59,Andrei Kirilenko,Small Forward,Minnesota Timberwolves,9779349,2013,1.5825424585635968,8,22,1,11,0,1
185,Andrei Kirilenko,Small Forward,Brooklyn Nets,3183000,2014,-0.23352695447763255,8,3,0,12,0,1
191,Andrei Kirilenko,Small Forward,Brooklyn Nets,3326235,2015,-0.12754653398835958,8,3,0,13,0,1
203,Andres Nocioni,Small Forward,Chicago Bulls,2775000,2006,-0.3022897818610235,8,5,0,0,1,0
161,Andres Nocioni,Small Forward,Chicago Bulls,3950000,2007,0.028280387092482706,8,5,0,1,1,0
70,Andres Nocioni,Small Forward,Chicago Bulls,8500000,2008,1.0412143475711069,8,5,1,2,1,0
90,Andres Nocioni,Small Forward,Sacramento Kings,8000000,2009,0.780133505012027,8,31,1,3,1,0
91,Andres Nocioni,Small Forward,Sacramento Kings,7500000,2010,0.7024374183962226,8,31,1,4,0,0
103,Andres Nocioni,Small Forward,Philadelphia 76ers,6850000,2011,0.687163004059829,8,28,1,5,0,0
101,Andres Nocioni,Small Forward,Philadelphia 76ers,6650000,2012,0.7558706159308516,8,28,1,6,0,0
105,Andres Nocioni,Small Forward,Madrid Real Madrid,6650000,2013,0.8251107766005075,8,18,1,7,0,0
484,Andrew Andrews,Guard,Charlotte Hornets,543471,2017,-0.7172636397620328,3,4,0,0,1,0
537,Andrew Andrews,Guard,Charlotte Hornets,543471,2018,-0.7188625617902163,3,4,0,1,1,0
147,Andrew Bogut,Center,Milwaukee Bucks,4340520,2006,0.0848427892646202,0,21,0,0,1,0
136,Andrew Bogut,Center,Milwaukee Bucks,4665960,2007,0.20478762156753436,0,21,0,1,1,0
138,Andrew Bogut,Center,Milwaukee Bucks,4991520,2008,0.2407165849693502,0,21,0,2,1,0
115,Andrew Bogut,Center,Milwaukee Bucks,6294195,2009,0.4165423569181568,0,21,1,3,1,0
60,Andrew Bogut,Center,Milwaukee Bucks,10000000,2010,1.2410883804366455,0,21,1,4,0,0
51,Andrew Bogut,Center,Milwaukee Bucks,11000000,2011,1.6321471028793177,0,21,1,5,0,0
41,Andrew Bogut,Center,Milwaukee Bucks,12000000,2012,2.0190404003977633,0,21,1,6,0,0
36,Andrew Bogut,Center,Golden State Warriors,13000000,2013,2.362072994769723,0,11,1,7,0,0
30,Andrew Bogut,Center,Golden State Warriors,14000000,2014,1.9773000659161173,0,11,1,8,0,0
33,Andrew Bogut,Center,Golden State Warriors,12972973,2015,2.0048320519164964,0,11,1,9,0,0
40,Andrew Bogut,Center,Golden State Warriors,13800000,2016,1.879143655929204,0,11,1,10,0,1
560,Andrew Bogut,Center,Dallas Mavericks,242224,2017,-0.7661227763921238,0,7,0,11,0,1
362,Andrew Bogut,Center,Los Angeles Lakers,1471382,2018,-0.5864883292852272,0,16,0,12,0,1
474,Andrew Bogut,Center,Golden State Warriors,307648,2019,-0.8220593730131466,0,11,0,13,0,1
251,Andrew Bynum,Center,Los Angeles Lakers,1888680,2006,-0.5214650976922365,0,16,0,0,1,0
249,Andrew Bynum,Center,Los Angeles Lakers,2030280,2007,-0.4449925166541598,0,16,0,1,1,0
249,Andrew Bynum,Center,Los Angeles Lakers,2172000,2008,-0.4025874816380995,0,16,0,2,1,0
225,Andrew Bynum,Center,Los Angeles Lakers,2769300,2009,-0.33478655814560654,0,16,0,3,1,0
34,Andrew Bynum,Center,Los Angeles Lakers,12500000,2010,1.7797393424770682,0,16,1,4,0,0
28,Andrew Bynum,Center,Los Angeles Lakers,13700000,2011,2.246956034641395,0,16,1,5,0,0
25,Andrew Bynum,Center,Los Angeles Lakers,14900000,2012,2.70374925552936,0,16,1,6,0,0
14,Andrew Bynum,Center,Philadelphia 76ers,16889000,2013,3.3033715879130425,0,28,1,7,0,0
314,Andrew Bynum,Center,Indiana Pacers,1000000,2014,-0.6796982945460023,0,13,0,8,0,0
222,Andrew DeClercq,Center,Orlando Magic,1920000,2001,-0.43754110085823533,0,27,0,0,1,0
170,Andrew DeClercq,Center,Orlando Magic,2900000,2002,-0.13915664685243648,0,27,0,1,1,0
143,Andrew DeClercq,Center,Orlando Magic,3263000,2003,-0.34566806867561184,0,27,0,2,1,0
106,Andrew DeClercq,Center,Orlando Magic,3625000,2004,-0.47228639263805156,0,27,0,3,1,0
559,Andrew Goudelock,Point Guard,Los Angeles Lakers,473604,2012,-0.7024166371723809,5,16,0,0,1,0
506,Andrew Goudelock,Point Guard,Houston Rockets,200600,2016,-0.8202018624482279,5,12,0,1,1,0
381,Andrew Goudelock,Point Guard,Houston Rockets,1015696,2017,-0.6406736461848529,5,12,0,2,1,0
448,Andrew Goudelock,Point Guard,Houston Rockets,1015696,2018,-0.6514957324879789,5,12,0,3,1,0
440,Andrew Harrison,Guard,Memphis Grizzlies,945000,2017,-0.6521398036011954,3,19,0,0,1,0
424,Andrew Harrison,Guard,Memphis Grizzlies,1312611,2018,-0.6091383348019735,3,19,0,1,1,0
355,Andrew Harrison,Guard,Memphis Grizzlies,1544951,2019,-0.6629037340939028,3,19,0,2,1,0
333,Andrew Nicholson,Power Forward,Orlando Magic,1482000,2013,-0.42575863182445395,6,27,0,0,1,0
270,Andrew Nicholson,Power Forward,Orlando Magic,1482000,2014,-0.5811849707196376,6,27,0,1,1,0
296,Andrew Nicholson,Power Forward,Orlando Magic,1545840,2015,-0.5210967861515339,6,27,0,2,1,0
250,Andrew Nicholson,Power Forward,Orlando Magic,2380593,2016,-0.3874949537137122,6,27,0,3,1,0
160,Andrew Nicholson,Power Forward,Washington Wizards,6088993,2017,0.18216246932179328,6,35,0,4,0,0
170,Andrew Nicholson,Power Forward,Portland Trail Blazers,6362998,2018,0.11134143424718591,6,30,0,5,0,0
119,Andrew Wiggins,Small Forward,Minnesota Timberwolves,5510640,2015,0.3553087529431915,8,22,1,0,1,0
124,Andrew Wiggins,Small Forward,Minnesota Timberwolves,5758680,2016,0.28302168703066366,8,22,1,1,1,0
162,Andrew Wiggins,Small Forward,Minnesota Timberwolves,6006600,2017,0.16879917991355656,8,22,0,2,1,0
148,Andrew Wiggins,Small Forward,Minnesota Timberwolves,7574323,2018,0.2841470343414902,8,22,1,3,1,0
20,Andrew Wiggins,Small Forward,Minnesota Timberwolves,25467250,2019,2.414247765386975,8,22,1,4,0,0
28,Andrew Wiggins,Small Forward,Minnesota Timberwolves,27504630,2020,2.315105895056113,8,22,1,5,0,0
253,Andris Biedrins,Center,Golden State Warriors,1857360,2006,-0.5292101230688878,0,11,0,0,1,0
253,Andris Biedrins,Center,Golden State Warriors,1986960,2007,-0.4556722940124748,0,11,0,1,1,0
219,Andris Biedrins,Center,Golden State Warriors,2636696,2008,-0.2965620494594962,0,11,0,2,1,0
77,Andris Biedrins,Center,Golden State Warriors,9000000,2009,0.9932828087682419,0,11,1,3,1,0
73,Andris Biedrins,Center,Golden State Warriors,9000000,2010,1.0256279956204764,0,11,1,4,0,0
70,Andris Biedrins,Center,Golden State Warriors,9000000,2011,1.1767330793518533,0,11,1,5,0,0
63,Andris Biedrins,Center,Golden State Warriors,9000000,2012,1.3107208950892146,0,11,1,6,0,0
65,Andris Biedrins,Center,Golden State Warriors,9000000,2013,1.3939078179702171,0,11,1,7,0,0
471,Andy Rautins,Shooting Guard,New York Knicks,600000,2011,-0.7360058194634973,7,25,0,0,1,0
482,Andy Rautins,Shooting Guard,Toronto Raptors,788872,2012,-0.6279798125725091,7,33,0,1,1,0
524,Andy Rautins,Shooting Guard,Toronto Raptors,788872,2013,-0.5935242299906259,7,33,0,2,1,0
17,Anfernee Hardaway,Small Forward,Phoenix Suns,9000000,2000,1.3454676963635617,8,29,1,0,1,0
23,Anfernee Hardaway,Small Forward,Phoenix Suns,10130000,2001,1.8216094301425194,8,29,1,1,1,0
21,Anfernee Hardaway,Small Forward,Phoenix Suns,11250000,2002,2.12929143752018,8,29,1,2,1,0
18,Anfernee Hardaway,Small Forward,Phoenix Suns,12375000,2003,1.7422985297187619,8,29,1,3,1,0
15,Anfernee Hardaway,Small Forward,Phoenix Suns,13500000,2004,1.6304050948298856,8,29,1,4,0,0
12,Anfernee Hardaway,Small Forward,New York Knicks,14625000,2005,1.519846241109247,8,25,1,5,0,0
11,Anfernee Hardaway,Small Forward,Orlando Magic,15750000,2006,2.906257608370482,8,27,1,6,0,0
383,Anfernee Hardaway,Small Forward,Miami Heat,770610,2008,-0.7223298086664638,8,20,0,7,0,0
314,Anfernee Simons,Shooting Guard,Portland Trail Blazers,1760520,2019,-0.6351748577182837,7,30,0,0,1,0
317,Anfernee Simons,Shooting Guard,Portland Trail Blazers,2149560,2020,-0.5882552999401481,7,30,0,1,1,0
92,Antawn Jamison,Power Forward,Golden State Warriors,2503000,2000,-0.5054018526494194,6,11,0,0,1,0
164,Antawn Jamison,Power Forward,Golden State Warriors,2678000,2001,-0.2289617948291766,6,11,0,1,1,0
145,Antawn Jamison,Power Forward,Golden State Warriors,3388000,2002,-0.006581477370539842,6,11,0,2,1,0
114,Antawn Jamison,Power Forward,Golden State Warriors,4469000,2003,-0.0693195482998859,6,11,0,3,1,0
21,Antawn Jamison,Power Forward,Washington Wizards,13843156,2006,2.434720087000262,6,35,1,4,0,0
13,Antawn Jamison,Power Forward,Washington Wizards,15101626,2007,2.777515910250316,6,35,1,5,0,0
